utterance,label,intent
please answer jean's email,15,email_sendemail
respond to all that i am on my way,15,email_sendemail
send a test email to,15,email_sendemail
draft an email to kailey about work later,15,email_sendemail
answer paul's email,15,email_sendemail
please reply to my colleagues mail about his query,15,email_sendemail
hello you have a send an email to someone,15,email_sendemail
reply an email to jason that i will not come tonight,15,email_sendemail
hey send an email to my friend,15,email_sendemail
send email to newmail@gmail dot com,15,email_sendemail
you should reply to the mail,15,email_sendemail
hi buddy send mail to my friend hellen regarding home builders are not accepted the offer,15,email_sendemail
send an email to fred from work he is in my contacts,15,email_sendemail
hey reply a mail which i received,15,email_sendemail
please email celine,15,email_sendemail
write an email about next week weather to my wife,15,email_sendemail
send email to joanne@aol dot com and add as new contact,15,email_sendemail
send reply thank you so much mom to mom,15,email_sendemail
reply to john's email today saying i will be late,15,email_sendemail
send an email to frank and ask them what the weather going to be like this week,15,email_sendemail
please open a reply to the email,15,email_sendemail
compose an email to parisa,15,email_sendemail
open terry's email,15,email_sendemail
email my meeting details to my manager,15,email_sendemail
send a mail to alex asking about the due payment,15,email_sendemail
send mom an email now,15,email_sendemail
email tom,15,email_sendemail
send email to mom asking about the weather,15,email_sendemail
open a new email to contact,15,email_sendemail
can you send an email to my mother about the weekly weather,15,email_sendemail
compose this email to this new email address,15,email_sendemail
send a confirmation email to sandy,15,email_sendemail
reply to the mail with the following content hello you,15,email_sendemail
send will do thanks to john as a reply to his last message,15,email_sendemail
send email to mom and tell her see her at disney world,15,email_sendemail
text sarah if she is free for brunch today,15,email_sendemail
respond back to the mail,15,email_sendemail
forward email,15,email_sendemail
start and email to john smith,15,email_sendemail
i need to send an email to michael,15,email_sendemail
send answer to george,15,email_sendemail
email mahmoud,15,email_sendemail
"send email to robert, what time is dinner",15,email_sendemail
send this email to reply to the latest emails,15,email_sendemail
send an email to juanpedro@gmail dot com,15,email_sendemail
mahaboobsayyad@gmail dot com,15,email_sendemail
can you send an email for me to a new email address,15,email_sendemail
send mail to bubbles i want to meet her tomorrow at two pm in office,15,email_sendemail
send an email to with the subject as test and no content,15,email_sendemail
please start an email for my sister,15,email_sendemail
send email how are you dad to dad,15,email_sendemail
please send email to pawel with reminder,15,email_sendemail
send an email to jesse,15,email_sendemail
reply back to this email,15,email_sendemail
send email to marissa,15,email_sendemail
email alice to let her know we are on the way,15,email_sendemail
reply email to charlotte,15,email_sendemail
send response i will be there,15,email_sendemail
send email to bill asking to reschedule,15,email_sendemail
send message via email,15,email_sendemail
send email to david davis email address,15,email_sendemail
please send a voice mail to mr richard office about meting him on first of february twenty seventeen at five pm,15,email_sendemail
inbox my family,15,email_sendemail
prepare to send an outgoing reply message,15,email_sendemail
send mail to mom i am planning vacations with her next week,15,email_sendemail
send an email to my wife about next week weather,15,email_sendemail
email co worker about work project,15,email_sendemail
now i need to write an email to my colleague,15,email_sendemail
reply to erins email by saying i will be on time,15,email_sendemail
my friend john has sent me a invitation card to his newly bought home say thanks to him in his mail id,15,email_sendemail
send email to nancy about tomorrow's work party details,15,email_sendemail
write an email recipient ray,15,email_sendemail
forward the mail to new email address,15,email_sendemail
hey i want to send an email to my friend,15,email_sendemail
send an email to my brother and say wedding anniversary,15,email_sendemail
tell sean i appreciate him reaching out to me,15,email_sendemail
write this message to the coworker group,15,email_sendemail
respond to graham and let him know that i will be free tomorrow,15,email_sendemail
send an email to my boss and attach the presentation file with it apologize for being late,15,email_sendemail
lindafancy55@gmail dot com,15,email_sendemail
start email for address not in contacts,15,email_sendemail
send an email to emma,15,email_sendemail
answer the email,15,email_sendemail
compose a mail for jack,15,email_sendemail
i want the email to be sent to my new email address abc@gmail dot com,15,email_sendemail
email my favourite contacts,15,email_sendemail
i did not want you to send that text yet wait until i say send,15,email_sendemail
send an email to my boss about my leave,15,email_sendemail
i need to edit marie jones email address to read,15,email_sendemail
send an email to peter and ask him how is he now can i do something to help him,15,email_sendemail
please send an email to john saying i'm on leave,15,email_sendemail
send an email with the address you gave me to jean saying meet us here at eight pm,15,email_sendemail
mail macs@xorg,15,email_sendemail
start email,15,email_sendemail
email my boss that i will be late today because of an emergency and apologize to him for missing the meeting,15,email_sendemail
send an email to rohit saying i am busy tomorrow,15,email_sendemail
reply email,15,email_sendemail
send an email to qerwerq@hotmail dot com,15,email_sendemail
please sent this email to my friend,15,email_sendemail
send email to bro and say hi come down for dinner tonight,15,email_sendemail
send mom the following email,15,email_sendemail
hey email jan about our meeting,15,email_sendemail
will you send the email to greg,15,email_sendemail
reach by mail to my family,15,email_sendemail
send an email to grandma saying we are dropping by on saturday see you then,15,email_sendemail
send an email to bob,15,email_sendemail
send email new address,15,email_sendemail
hey send email to john,15,email_sendemail
compose a new email but i got a new address this time brandon at example dot com,15,email_sendemail
pull up outlook i need to send a email,15,email_sendemail
respond to mom's mail message about the recipe site,15,email_sendemail
schedule text messages for later,15,email_sendemail
send an email to bill that i'm sorry i didn't realize he was so sick,15,email_sendemail
send a request to martin,15,email_sendemail
send a reply to mike with the answer four hundred and thirty from his email he sent this morning,15,email_sendemail
write an email to luke asking how the weather will be this coming week,15,email_sendemail
send an email to john that i am on my way to home,15,email_sendemail
send email to gary,15,email_sendemail
send happy new year to john@gmail dot com,15,email_sendemail
email my mom,15,email_sendemail
compose email,15,email_sendemail
send email to family and tell them to bring the bug spray before coming to the park,15,email_sendemail
respond to my bosses email with the word that i will be in at four in the evening,15,email_sendemail
email mom and ask how the weather is there,15,email_sendemail
answer email,15,email_sendemail
send this message to the family group starts with a,15,email_sendemail
please send mom an email saying that i can make it next week,15,email_sendemail
send an email to adele,15,email_sendemail
i need to add a new email to my contacts,15,email_sendemail
send an email to my mum that i will visit her next weekend,15,email_sendemail
email dad how is the weather this week,15,email_sendemail
email my sister about mom's birthday jane we should think about arranging the party at the park,15,email_sendemail
tell chris i will be late through email,15,email_sendemail
send an email to george brown,15,email_sendemail
please send an email to mom,15,email_sendemail
email my mother,15,email_sendemail
i'd like to send a reply,15,email_sendemail
email chris add following content sorry i will be late today,15,email_sendemail
send email to mommy that i'll be going the party,15,email_sendemail
confirm last thing said please.,18,general_confirm
please check last thing i said.,18,general_confirm
i like you check and confirm last thing i said please.,18,general_confirm
will you check and confirm instruction.,18,general_confirm
can you check last thing i said please.,18,general_confirm
would you confirm last thing i said please.,18,general_confirm
can you check and confirm detail please.,18,general_confirm
did you get my last command correctly?,18,general_confirm
would you check and confirm the question please.,18,general_confirm
please check detail.,18,general_confirm
can you please confirm what said.,18,general_confirm
did you get it correctly?,18,general_confirm
please confirm my last instruction.,18,general_confirm
would you please confirm that.,18,general_confirm
can you check and confirm my last command please.,18,general_confirm
would you please check and confirm what i last said.,18,general_confirm
would you please check my last command.,18,general_confirm
could you confirm my last instruction please.,18,general_confirm
could you confirm what i just said please.,18,general_confirm
please will you confirm command.,18,general_confirm
will you check and confirm my last command.,18,general_confirm
can you check my last question.,18,general_confirm
can you please check what i last said.,18,general_confirm
could you please check and confirm my last command.,18,general_confirm
check that.,18,general_confirm
please will you check last thing said.,18,general_confirm
please check and confirm command.,18,general_confirm
please check and confirm detail.,18,general_confirm
please check my last question.,18,general_confirm
i'd like you check details please.,18,general_confirm
please can you check that.,18,general_confirm
could you please check that.,18,general_confirm
did you get last thing said correctly?,18,general_confirm
would you please check that.,18,general_confirm
i'd like you to check and confirm last thing said please.,18,general_confirm
could you check what just said.,18,general_confirm
check and confirm the last thing said please.,18,general_confirm
please check and confirm the last thing said.,18,general_confirm
please check and confirm the command.,18,general_confirm
i want you confirm that please.,18,general_confirm
i like you to confirm the details please.,18,general_confirm
did you get the last thing i said correctly?,18,general_confirm
could you confirm detail please.,18,general_confirm
confirm that please.,18,general_confirm
check and confirm the details please.,18,general_confirm
would you please check instruction.,18,general_confirm
did you get that correctly?,18,general_confirm
did you get what i just said correctly?,18,general_confirm
did you get the last thing said correctly?,18,general_confirm
can you check and confirm details.,18,general_confirm
could you check and confirm detail please.,18,general_confirm
please confirm my last question.,18,general_confirm
please can you check and confirm last thing i said.,18,general_confirm
i would like you check detail please.,18,general_confirm
please will you check and confirm it.,18,general_confirm
confirm the last thing said please.,18,general_confirm
would you check what i said.,18,general_confirm
check last thing i said please.,18,general_confirm
i want you check the last thing i said please.,18,general_confirm
i would like you to check and confirm my last command please.,18,general_confirm
will you please check and confirm detail.,18,general_confirm
would you please confirm the last thing i said.,18,general_confirm
can you please check my last question.,18,general_confirm
i would like you to check what last said please.,18,general_confirm
please can you confirm last thing said.,18,general_confirm
could you confirm the question please.,18,general_confirm
would you check and confirm the details please.,18,general_confirm
i would like you check details please.,18,general_confirm
can you please check and confirm the detail.,18,general_confirm
i'd like you check what i last said please.,18,general_confirm
would you please check the detail.,18,general_confirm
could you please confirm the details.,18,general_confirm
i'd like you confirm it please.,18,general_confirm
i like you to confirm question please.,18,general_confirm
will you please check and confirm the last thing i said.,18,general_confirm
check and confirm that please.,18,general_confirm
i would like you to check the question please.,18,general_confirm
i want you to confirm what i last said please.,18,general_confirm
i like you check what i last said please.,18,general_confirm
would you confirm the detail.,18,general_confirm
can you please confirm last thing i said.,18,general_confirm
i would like you confirm last thing i said please.,18,general_confirm
check and confirm the detail please.,18,general_confirm
i like you check it please.,18,general_confirm
did you get my last instruction correctly?,18,general_confirm
please can you check and confirm what just said.,18,general_confirm
would you check the details please.,18,general_confirm
please can you confirm the command.,18,general_confirm
could you please check and confirm the detail.,18,general_confirm
would you check and confirm question please.,18,general_confirm
please confirm details.,18,general_confirm
will you please check and confirm it.,18,general_confirm
please would you check instruction.,18,general_confirm
would you please check question.,18,general_confirm
could you please check the detail.,18,general_confirm
could you please check and confirm details.,18,general_confirm
check the last thing said please.,18,general_confirm
i would like you check and confirm it please.,18,general_confirm
please would you confirm detail.,18,general_confirm
can you confirm instruction.,18,general_confirm
please confirm last thing said.,18,general_confirm
would you please check and confirm detail.,18,general_confirm
did you get the instruction correctly?,18,general_confirm
would you please check it.,18,general_confirm
confirm detail please.,18,general_confirm
check last thing i said.,18,general_confirm
check what just said please.,18,general_confirm
check question.,18,general_confirm
i like you confirm last thing said please.,18,general_confirm
i like you confirm details please.,18,general_confirm
check and confirm last thing said please.,18,general_confirm
would you check and confirm last thing said please.,18,general_confirm
would you check my last question please.,18,general_confirm
will you confirm that please.,18,general_confirm
i'd like you to confirm that please.,18,general_confirm
will you check what i said please.,18,general_confirm
could you check that please.,18,general_confirm
please will you check details.,18,general_confirm
please will you confirm the last thing said.,18,general_confirm
would you please check and confirm it.,18,general_confirm
could you check instruction.,18,general_confirm
i like you to check it please.,18,general_confirm
could you check it.,18,general_confirm
did you get the detail correctly?,18,general_confirm
please check last thing said.,18,general_confirm
can you confirm what just said please.,18,general_confirm
i'd like you check my last question please.,18,general_confirm
would you please check what i last said.,18,general_confirm
could you please check and confirm last thing i said.,18,general_confirm
can you check and confirm what said please.,18,general_confirm
i'd like you check and confirm that please.,18,general_confirm
can you please check the last thing i said.,18,general_confirm
would you check and confirm detail please.,18,general_confirm
check and confirm the instruction please.,18,general_confirm
did you get last thing i said correctly?,18,general_confirm
i want you to check what i just said please.,18,general_confirm
would you confirm the last thing i said please.,18,general_confirm
confirm my last command please.,18,general_confirm
check and confirm my last command please.,18,general_confirm
i'd like you confirm the question please.,18,general_confirm
can you confirm the details please.,18,general_confirm
please could you confirm instruction.,18,general_confirm
would you please confirm details.,18,general_confirm
will you check and confirm that please.,18,general_confirm
i would like you to check and confirm detail please.,18,general_confirm
please can you confirm details.,18,general_confirm
check last thing said please.,18,general_confirm
please check what said.,18,general_confirm
could you please confirm the instruction.,18,general_confirm
could you please check and confirm that.,18,general_confirm
check what said.,18,general_confirm
can you confirm what said please.,18,general_confirm
can you please check command.,18,general_confirm
i want you to check and confirm what last said please.,18,general_confirm
please can you check and confirm the details.,18,general_confirm
can you please confirm detail.,18,general_confirm
by ten to eleven am daily start my vacuum cleaner,26,iot_cleaning
please clean the floor,26,iot_cleaning
start roomba,26,iot_cleaning
i want to turn on the robot vacuum cleaner,26,iot_cleaning
activate robot vacuum,26,iot_cleaning
initiate cleaning process,26,iot_cleaning
turn on my robot vacuum cleaner now,26,iot_cleaning
please start vacuum cleaner,26,iot_cleaning
start robot vacuum,26,iot_cleaning
run the vacuum cleaner,26,iot_cleaning
can you please put the vacuum on,26,iot_cleaning
turn on vacuum,26,iot_cleaning
vacuum the mud room,26,iot_cleaning
clean the floor please,26,iot_cleaning
please run the vacuum,26,iot_cleaning
run the robot vacuum cleaner,26,iot_cleaning
turn on the vacuum cleaner while i am gone,26,iot_cleaning
activate the vacuum cleaner and use it,26,iot_cleaning
activate the robot vacuum,26,iot_cleaning
can you activate the vacuum to clean the house,26,iot_cleaning
vacuum the floor,26,iot_cleaning
activate robot vacuum cleaner,26,iot_cleaning
my vacuum cleaner should start between ten to eleven am everyday,26,iot_cleaning
please run the vacuum cleaner,26,iot_cleaning
can you put the vacuum on,26,iot_cleaning
robot vacuum cleaner on,26,iot_cleaning
it's dirty here make some noise,26,iot_cleaning
please turn on roomba,26,iot_cleaning
turn on the vacuum,26,iot_cleaning
vacuum cleaner start,26,iot_cleaning
activate robot cleaner in an hour,26,iot_cleaning
please turn on my robot vacuum cleaner,26,iot_cleaning
start house cleanup,26,iot_cleaning
get the roomba to clean up,26,iot_cleaning
can you start the roomba,26,iot_cleaning
vacuum start,26,iot_cleaning
vacuum the carpet freshener from the carpet,26,iot_cleaning
can you start the vacuum,26,iot_cleaning
turn on robot vacuum cleaner,26,iot_cleaning
start vacuum,26,iot_cleaning
vacuum the living room in ten minutes,26,iot_cleaning
get the cleaning on,26,iot_cleaning
start cleaner,26,iot_cleaning
turn on the robot vacuum,26,iot_cleaning
initialize the robot vacuum,26,iot_cleaning
there is a pile of torn paper on the rug to suck up,26,iot_cleaning
start vacuuming now please,26,iot_cleaning
let's suck out the dust,26,iot_cleaning
vacuum the house,26,iot_cleaning
is there anything i need to know before i activate the robot vacuum cleaner,26,iot_cleaning
turn on vacuum cleaner,26,iot_cleaning
start the robot vacuum cleaner at one pm today,26,iot_cleaning
get the roomba to clean the kitchen,26,iot_cleaning
start the robot vacuum cleaner,26,iot_cleaning
put on the vacuum on now and clean the living room,26,iot_cleaning
clean the carpets,26,iot_cleaning
start robo vac,26,iot_cleaning
begin vacuuming,26,iot_cleaning
activate the roomba,26,iot_cleaning
turn cleaner robot on,26,iot_cleaning
can you turn on the vacuum cleaner,26,iot_cleaning
start robot cleaner,26,iot_cleaning
start the robot vacuum cleaner now,26,iot_cleaning
clean the flat,26,iot_cleaning
switch on robot vacuum cleaner,26,iot_cleaning
use vacuum cleaner in the hall,26,iot_cleaning
make my iroomba clean the living room,26,iot_cleaning
turn on the robot vacuum cleaner,26,iot_cleaning
start cleaning floors,26,iot_cleaning
start robot vacuum cleaner,26,iot_cleaning
please start the vacuum cleaner,26,iot_cleaning
can you set the vacuum to start cleaning at ten am time,26,iot_cleaning
will you have the vacuum start cleaning,26,iot_cleaning
clean the floor,26,iot_cleaning
vacuum living room,26,iot_cleaning
please start the vacuum,26,iot_cleaning
clean my house,26,iot_cleaning
vacuum the dining room,26,iot_cleaning
hey start vacuum cleaner robot,26,iot_cleaning
turn on the vacuum cleaner,26,iot_cleaning
hoover the hallway,26,iot_cleaning
start house cleaning,26,iot_cleaning
hey go from off to on my vacuum in five minutes,26,iot_cleaning
please start vacuum,26,iot_cleaning
on vacuum cleaner,26,iot_cleaning
start cleaning,26,iot_cleaning
how do you turn on the robot vacuum cleaner,26,iot_cleaning
can you turn on the vacuum,26,iot_cleaning
robot vacuum the hallway now,26,iot_cleaning
does the robot vacuum cleaner have to be plugged in,26,iot_cleaning
robot vacuum the living room now,26,iot_cleaning
have my iroomba clean the house,26,iot_cleaning
open vacuum cleaner,26,iot_cleaning
please set the vacuum to start going now,26,iot_cleaning
activate the vacuum cleaner,26,iot_cleaning
start the vacuum,26,iot_cleaning
start cleaning robot cleaner,26,iot_cleaning
turn the vacuum on,26,iot_cleaning
on the button of cleaner,26,iot_cleaning
hoover the carpets around,26,iot_cleaning
run vacuum cleaner,26,iot_cleaning
start vacuuming,26,iot_cleaning
turn on the roomba for me,26,iot_cleaning
vacuum the living room carpet,26,iot_cleaning
switch on the vacuum cleaner,26,iot_cleaning
please activate my vacuum cleaner,26,iot_cleaning
clear the dust and then on the cleaner,26,iot_cleaning
activate the cleaner for furniture cleaning,26,iot_cleaning
have the roomba run the living room,26,iot_cleaning
enable cleaner robot,26,iot_cleaning
make vacuum cleaner start,26,iot_cleaning
how do i start the robot vacuum cleaner,26,iot_cleaning
switch on the roomba,26,iot_cleaning
please start vacuuming,26,iot_cleaning
get the roomba to start cleaning,26,iot_cleaning
company coming over turn on the vacuum cleaner right now,26,iot_cleaning
vacuum the kitchen,26,iot_cleaning
start the vacuum at nine am,26,iot_cleaning
please help me turn on the robot vacuum cleaner,26,iot_cleaning
if my vacuum cleaner is not activated please activate it,26,iot_cleaning
start vacuum cleaner,26,iot_cleaning
initiate to operate robot vacuum cleaner,26,iot_cleaning
start the vacuum for me,26,iot_cleaning
turn on vacuum cleaning,26,iot_cleaning
vacuum on,26,iot_cleaning
run the vacuum,26,iot_cleaning
power up the vacuum,26,iot_cleaning
go near vacuum cleaner,26,iot_cleaning
activate vacuum,26,iot_cleaning
please activate the vacuum cleaner,26,iot_cleaning
turn the robot vacuum cleaner on,26,iot_cleaning
olly i need the living room vacuumed can you turn on the vacuum cleaner,26,iot_cleaning
cleaning is good dust is so bad do now your magic clean my carpet,26,iot_cleaning
at one pm today start the robot vacuum cleaner,26,iot_cleaning
activate the robot and vacuum the floor,26,iot_cleaning
i want to clean my bedroom put the vacuum on and go to my room,26,iot_cleaning
please activate my coffee pot for me,27,iot_coffee
i need a drink,27,iot_coffee
make us a brew,27,iot_coffee
please make me a coffee using the coffee machine,27,iot_coffee
please get the coffee machine to make me some coffee,27,iot_coffee
coffee,27,iot_coffee
i want a coffee,27,iot_coffee
instruct the coffee maker to make a filter coffee ready in ten minutes,27,iot_coffee
will you please get the coffee machine to make some coffee,27,iot_coffee
make me a coffee,27,iot_coffee
prepare my coffee,27,iot_coffee
get me a coffee,27,iot_coffee
i need some coffee please,27,iot_coffee
start coffee machine,27,iot_coffee
make a coffee for me,27,iot_coffee
cook some coffees,27,iot_coffee
make coffee for me,27,iot_coffee
cup of coffee please,27,iot_coffee
time mr coffee for six am,27,iot_coffee
i would like a coffee now,27,iot_coffee
can you make me coffee now,27,iot_coffee
i need a coffee,27,iot_coffee
make me a cooled coffee,27,iot_coffee
order one coffee to starbucks coffee shop,27,iot_coffee
"i'll take my coffee, black",27,iot_coffee
make a pot of strong coffee,27,iot_coffee
please make a coffee,27,iot_coffee
i want to drink the coffee that you made,27,iot_coffee
set coffee maker to start at three,27,iot_coffee
please make coffee,27,iot_coffee
can you get me a cup of coffee please,27,iot_coffee
can you make coffee,27,iot_coffee
brew my coffee,27,iot_coffee
turn coffee maker on,27,iot_coffee
i'd like a cup of coffee please,27,iot_coffee
i would like coffee now,27,iot_coffee
turn on the coffee machine to make me some coffee,27,iot_coffee
i would like to have a cup of coffee,27,iot_coffee
can you make me a cup of coffee,27,iot_coffee
please make coffee according to my earlier preference,27,iot_coffee
can i please have a cafe americano,27,iot_coffee
make my coffee,27,iot_coffee
start a cup of coffee for me,27,iot_coffee
can i have cup of coffee,27,iot_coffee
i'd like a coffee please,27,iot_coffee
can you please make me a cup of black coffee,27,iot_coffee
i want hot coffee,27,iot_coffee
start cappuccino for me now,27,iot_coffee
please turn on coffee maker and start brew cycle,27,iot_coffee
make me a coffee please,27,iot_coffee
i need one cup of coffee,27,iot_coffee
please make me nice coffee,27,iot_coffee
please make me a cup of coffee,27,iot_coffee
start the coffee machine,27,iot_coffee
make coffee,27,iot_coffee
go and make me a coffee,27,iot_coffee
i would like a cup of coffee,27,iot_coffee
start a pot of coffee please,27,iot_coffee
is the coffee ready,27,iot_coffee
make coffee at eight am,27,iot_coffee
make me a cup of coffee with salted carmel flavored cream,27,iot_coffee
start up the coffee machine,27,iot_coffee
can you boil the kettle,27,iot_coffee
make the coffee,27,iot_coffee
i want coffee from the machine,27,iot_coffee
it's coffee time,27,iot_coffee
a cup of coffee please,27,iot_coffee
can you set my coffee machine to make me coffee at four pm time,27,iot_coffee
can you make me some coffee,27,iot_coffee
i would like a cup of coffee with one cream and three sugars,27,iot_coffee
start making a coffee,27,iot_coffee
my coffee is cold please make more coffee,27,iot_coffee
start brewing please,27,iot_coffee
please make me a coffee,27,iot_coffee
please start me some coffee,27,iot_coffee
get coffee maker started for a fresh cup,27,iot_coffee
brew some coffee,27,iot_coffee
i need a cup of coffee,27,iot_coffee
commence coffee making,27,iot_coffee
need a hot coffee,27,iot_coffee
would you set the coffee maker running,27,iot_coffee
brew me some coffee,27,iot_coffee
i'd like a cappuccino please,27,iot_coffee
greg wants black coffee can you make one,27,iot_coffee
please turn on my coffee pot,27,iot_coffee
can you start the coffee machine for me,27,iot_coffee
program coffee machine to brew coffee in two minutes,27,iot_coffee
make me some coffee from the coffee machine,27,iot_coffee
please make me some coffee,27,iot_coffee
i want a coffee now,27,iot_coffee
start the coffee machine at three,27,iot_coffee
activate coffee machine,27,iot_coffee
turn on coffee machine and make a pot of coffee,27,iot_coffee
make some coffee,27,iot_coffee
i'd like an espresso,27,iot_coffee
double cappuccino small please,27,iot_coffee
make me coffee,27,iot_coffee
i want the coffee machine to make me coffee,27,iot_coffee
brew coffee,27,iot_coffee
order a latte from starbucks,27,iot_coffee
i want to drink coffee,27,iot_coffee
start making some coffee,27,iot_coffee
do a coffee for me please,27,iot_coffee
start coffee,27,iot_coffee
could you fix me some coffee,27,iot_coffee
make me coffee in five minutes,27,iot_coffee
make me a cup of coffee,27,iot_coffee
can you please make a coffee,27,iot_coffee
prepare a coffee,27,iot_coffee
prepare coffee,27,iot_coffee
i want coffee,27,iot_coffee
turn on the coffee pot,27,iot_coffee
how do i set the timer on my coffee machine,27,iot_coffee
want to wake up can you order a cappochino,27,iot_coffee
brew a pot of coffee,27,iot_coffee
can you begin the brew,27,iot_coffee
i fancy some coffee now,27,iot_coffee
please make ke a coffee,27,iot_coffee
please make some coffee for me,27,iot_coffee
set the coffee maker to on,27,iot_coffee
yo i need a coffee now,27,iot_coffee
can you set the coffee machine to make coffee at three pm time every week day,27,iot_coffee
make me a cappuccino,27,iot_coffee
explain how to set my coffee machine,27,iot_coffee
i need to wake up make me the strongest coffee you can make,27,iot_coffee
can you make some coffee,27,iot_coffee
start the coffee maker,27,iot_coffee
please ask mr coffee to make a latte,27,iot_coffee
i need coffee,27,iot_coffee
coffee make now,27,iot_coffee
can you start the coffee,27,iot_coffee
make me a cup of coffee please,27,iot_coffee
make five coffee tell the coffee machine,27,iot_coffee
please make me a cappuccino,27,iot_coffee
please help serve me coffee with a no sugar,27,iot_coffee
let me get a cup of coffee please,27,iot_coffee
how do i set my coffee machine to make coffee,27,iot_coffee
get the coffee started please,27,iot_coffee
please warm up coffee machine,27,iot_coffee
run coffee maker,27,iot_coffee
set coffee to brew at seven am,27,iot_coffee
make coffee at six am,27,iot_coffee
can you bring me a nice coffee,27,iot_coffee
please start the coffee,27,iot_coffee
do coffee,27,iot_coffee
prepare a cup of coffee,27,iot_coffee
make me happy juice,27,iot_coffee
i need some coffee,27,iot_coffee
can i have an espresso please,27,iot_coffee
please make me coffee without sweetener,27,iot_coffee
can i get a cup of coffee,27,iot_coffee
hey can you please make me a creamy coffee,27,iot_coffee
i want some coffee,27,iot_coffee
make me coffee now,27,iot_coffee
brew coffee at noon,27,iot_coffee
could you get me some coffee,27,iot_coffee
please make the lights watching friendly,28,iot_hue_lightchange
change house light colors to blue,28,iot_hue_lightchange
change the colours please,28,iot_hue_lightchange
change lights from red to blue,28,iot_hue_lightchange
i need to change the color of this light,28,iot_hue_lightchange
can i change this light to orange,28,iot_hue_lightchange
make the lights shine blue,28,iot_hue_lightchange
hey olly chance the current light settings,28,iot_hue_lightchange
i would like the like in the kitchen to be a different color,28,iot_hue_lightchange
can you do me a favor my eyes are feeling strained on these lights can you please change it to a cooler tone,28,iot_hue_lightchange
change color,28,iot_hue_lightchange
change the light colour to green,28,iot_hue_lightchange
switch lights to dim red,28,iot_hue_lightchange
change the lights in the house to green,28,iot_hue_lightchange
change light colour to blue,28,iot_hue_lightchange
hey can you make it blue in here,28,iot_hue_lightchange
make the lights in my home yellow,28,iot_hue_lightchange
please change the color of my lights surprise me,28,iot_hue_lightchange
change the color of lights,28,iot_hue_lightchange
please change the light colors to red,28,iot_hue_lightchange
turn lights to green,28,iot_hue_lightchange
i would like orange lights now,28,iot_hue_lightchange
adjust light when i get home,28,iot_hue_lightchange
house change all lights to blue,28,iot_hue_lightchange
change color of the light to red outside the house,28,iot_hue_lightchange
change the light color to red,28,iot_hue_lightchange
it will be good if you yellowish the light,28,iot_hue_lightchange
please change the lighting to blue,28,iot_hue_lightchange
house can you make all the lights in the house blue,28,iot_hue_lightchange
switch on the green light in playroom,28,iot_hue_lightchange
go to setting,28,iot_hue_lightchange
adjust the light option,28,iot_hue_lightchange
transition to another color for the lights,28,iot_hue_lightchange
light settings,28,iot_hue_lightchange
change lights to pink,28,iot_hue_lightchange
change the light to pink color,28,iot_hue_lightchange
turn my lights to some random color,28,iot_hue_lightchange
change the light color to black light,28,iot_hue_lightchange
make the lights pink,28,iot_hue_lightchange
set the lights on blue,28,iot_hue_lightchange
change your colors to green,28,iot_hue_lightchange
make light color red,28,iot_hue_lightchange
i would like the house lights to be pink,28,iot_hue_lightchange
please change the color of the light in the bathroom,28,iot_hue_lightchange
can the lights be changed to green,28,iot_hue_lightchange
make the light in here redder,28,iot_hue_lightchange
change the lights to my favorite color,28,iot_hue_lightchange
how do i change the color of the lights,28,iot_hue_lightchange
chane light colour to green,28,iot_hue_lightchange
make the room blue,28,iot_hue_lightchange
change the lights to green,28,iot_hue_lightchange
please change the colour of the lights i'll tell you when to stop,28,iot_hue_lightchange
change the color of the lights in my house from white to yellow,28,iot_hue_lightchange
change the lights of the house to a blue hue,28,iot_hue_lightchange
i need some ambiance please,28,iot_hue_lightchange
change my room lights so that i can get a good sleep,28,iot_hue_lightchange
please make the lights blue,28,iot_hue_lightchange
i want to change the color of the lights,28,iot_hue_lightchange
change the color of my porch lights to green,28,iot_hue_lightchange
make the living room blue,28,iot_hue_lightchange
change the overhead light to orange,28,iot_hue_lightchange
change my house lights colour to blue,28,iot_hue_lightchange
i need to change my house lights colour to blue,28,iot_hue_lightchange
i want purple lights,28,iot_hue_lightchange
switch to red colored lights,28,iot_hue_lightchange
hey make the house lights a different color,28,iot_hue_lightchange
brightness ninety percent,28,iot_hue_lightchange
make the bedroom lights light blue,28,iot_hue_lightchange
please change color of light to pinkish,28,iot_hue_lightchange
turn the lights blue at three pm,28,iot_hue_lightchange
color the lights red,28,iot_hue_lightchange
turn the lights blue,28,iot_hue_lightchange
show me the available colours of lights,28,iot_hue_lightchange
change the color of the light,28,iot_hue_lightchange
change my room lights to blue,28,iot_hue_lightchange
set the living room lights to red,28,iot_hue_lightchange
make all the lights in the house orange,28,iot_hue_lightchange
make my lights blue,28,iot_hue_lightchange
can you make a red shade of light in the living room,28,iot_hue_lightchange
pink is all we need,28,iot_hue_lightchange
change light color to blue,28,iot_hue_lightchange
change the lights to a different hue,28,iot_hue_lightchange
white,28,iot_hue_lightchange
change lights to red,28,iot_hue_lightchange
change the lights in the living room to green and red,28,iot_hue_lightchange
make the living room light orange,28,iot_hue_lightchange
please change the house lights to blue,28,iot_hue_lightchange
i want to change the light colors,28,iot_hue_lightchange
change light colors,28,iot_hue_lightchange
lights color red,28,iot_hue_lightchange
make the lighting bit more warm here,28,iot_hue_lightchange
change light colour to yellow,28,iot_hue_lightchange
