utterance,label,intent
"where is the nearest gas station to 20th and market streets, in philadelphia, pa",36.0,directions
find me the location of the nearest gas station,36.0,directions
"can you tell me the nearest wells fargo bank location to port authority, new york",36.0,directions
please tell me the subway station nearest to madison square garden in new york,36.0,directions
what are the nearest streets to the statue of liberty in new york,36.0,directions
"search for the nearest atm to newark penn station, newark in new jersey",36.0,directions
search for the nearest expressway to the airport,36.0,directions
where is starbucks,36.0,directions
starbucks near me,36.0,directions
find me starbucks,36.0,directions
what's the nearest starbucks,36.0,directions
"where is the closest chevron gas station in columbus, ohio",36.0,directions
where is the nearest denny's to gillette stadium,36.0,directions
"where is the closest walmart to boise, idaho",36.0,directions
where is the closest applebees to the empire state building,36.0,directions
"where is the closest dog groomer in charlotte, north carolina",36.0,directions
i want to know the nearest bank's location,36.0,directions
i need to know the nearest bank's location,36.0,directions
i want to get directions to the closest atm,36.0,directions
i would like to know where the closest gas station is,36.0,directions
i want directions to the closest atm,36.0,directions
give me the location for the nearest bank,36.0,directions
i need to know directions to the nearest gas station,36.0,directions
can you tell me the nearest restaurant to me and give me directions,36.0,directions
can you tell me the location of the nearest bank,36.0,directions
where is the closest mcdonalds,36.0,directions
how would i get to city hall via bus,36.0,directions
"estimated time to airport from current location, la",37.0,distance
how long to get to the airport in la,37.0,distance
how early should i leave to the airport in la,37.0,distance
does it take a long time to get to the airport in la,37.0,distance
is the ride short to the airport in la,37.0,distance
how long's it take to get to the panera downtown,37.0,distance
how long will it take to drive to the kroger in westwood,37.0,distance
how long will it take to walk to the safeway in the strip mall,37.0,distance
how long will it take me to get to the mcdonald's in the city,37.0,distance
how long will it take me to drive to the park in west county,37.0,distance
how long does it take to get to spago's in los angeles,37.0,distance
it takes how long to get to the beach in santa barbara,37.0,distance
how long does it take to get to universal studios in los angeles,37.0,distance
how long does it take to get to disneyland in anaheim,37.0,distance
it takes how long to get to mcdonald's in pomona,37.0,distance
"if i take the bus, how long will it take to get to dubrovnik",37.0,distance
how much time will riding the bus to downtown take,37.0,distance
what's my eta on the bus ride to church,37.0,distance
how long will it take the bus to get to stop 23,37.0,distance
"how long before i get to dallas , in time, not miles",37.0,distance
"what is the distance to austin city limits from my hotel , the holiday inn at austin",37.0,distance
how far is the airport in dallas from my current location,37.0,distance
how far am i from the beach right now,37.0,distance
tell the miles it will take to get to las vegas from san diego,37.0,distance
give me the time left before i get to the hotel,37.0,distance
tell me how far i am from home in time and miles,37.0,distance
how miles does it take to get to red lobster from my current location,37.0,distance
how many miles until i get to the beach,37.0,distance
"how far is the grand canyon from my current location in phoenix, az",37.0,distance
how many hours will it take to get to my destination,37.0,distance
how long will it take me to drive to my destination,37.0,distance
how many miles will it take to get to my destination,37.0,distance
where is the closest gas station,37.0,distance
what's the estimated time to get to ppg paints arena in pittsburgh via bus,37.0,distance
how long would it take to get to times square by bus,37.0,distance
how long would a bus to the empire state building take,37.0,distance
how long can i expect a bus ride to the liberty bell to take,37.0,distance
"if i'm trying to get to heinz field, how long would it take by bus",37.0,distance
please let me know how long it'll be until i reach the sky harbor airport,37.0,distance
i want to know how long it is from here to the sky harbor airport,37.0,distance
will it be long to get to the sky harbor airport,37.0,distance
how long does it take to get to the sky harbor airport,37.0,distance
how long does it take until i reach the sky harbor airport,37.0,distance
approximately how long does it take to get to the resort in miami,37.0,distance
about how much time will it take to get to the laundry in this area,37.0,distance
approximately how much time will it take to get to tod's in minutes,37.0,distance
how long does it take to get to the park in detroit,37.0,distance
how long does it take to get to the airport in dallas,37.0,distance
how long does it take to get to outback in atlanta,37.0,distance
how long does it take to get to applebees in new york,37.0,distance
how long does it take to get to the mall in las vegas,37.0,distance
"so to go to brooklyn, it would take me how long again",37.0,distance
"if i take this bus, how long until i get to brooklyn",37.0,distance
"from here, i take this bus to go to brooklyn and how long is the commute",37.0,distance
does it take 5 hrs to get to brooklyn by bus,37.0,distance
"usually, how long does is the commute to brooklyn by bus",37.0,distance
what's the eta for grandma's house,37.0,distance
what is the average time to get to walmart in mays landing,37.0,distance
how long does it take to get to applebees in nj,37.0,distance
how long until i reach my destination,37.0,distance
i need a time update on the applebees trip,37.0,distance
i want to know the time to get to td bank in toms river,37.0,distance
what time will we arrive at the bank,37.0,distance
how fast can i get to target in trenton,37.0,distance
how long is the ride to phoenix,37.0,distance
how long will it take to get to outback in phoenix,37.0,distance
how long will it take to get to phoenix,37.0,distance
how long does it take to get to phoenix by bus,37.0,distance
how long does it take to get to dallas by bus,37.0,distance
how long will it take me to get to phoenix,37.0,distance
how long is it gonna take to get to red robin in avondale,37.0,distance
how long does it take to get to red robin on phoenix,37.0,distance
how long does it take to get to virginia by bus,37.0,distance
what is the time frame to get to phoenix,37.0,distance
how long does it take to get to houston by bus,37.0,distance
how long will it take me to get to red robin in glendale,37.0,distance
what is the length of time it takes to get to phoenix,37.0,distance
how long will it take for me to get to red robin in san diego,37.0,distance
how long does it take to get to orlando by bus,37.0,distance
how long will a bus ride take if i'm going to the capitol building,37.0,distance
"if i go by bus, how long will it take to get to the airport",37.0,distance
how long is a bus ride to the library,37.0,distance
what amount of time would it take me to reach the university by bus,37.0,distance
how long will it take to reach central park by bus,37.0,distance
how much time does it take to get to levi stadium from san jose airport,37.0,distance
how long will it take to get to golden gate bridge from pier 39,37.0,distance
how long is the drive from sfo to fisherman's wharf,37.0,distance
how long will it take to get to long beach terminal from long beach airport,37.0,distance
how long will it take to get from galleria mall to state capitol,37.0,distance
"by bus, how long would it take to get to detroit",37.0,distance
"utilizing an automobile known as a bus, how long will it take to get to detroit",37.0,distance
what is the time that it will take to arrive at detroit,37.0,distance
how much time will pass between the start and end of our sojourn by bus to detroit,37.0,distance
what amount of time will pass in order for a person at our location to take bus to detroit,37.0,distance
how long will it take to reach my doctors office,37.0,distance
how long to reach my doctors office,37.0,distance
how much time to reach doctors office,37.0,distance
time taken to reach doctors office,37.0,distance
time taken from home to doctors office,37.0,distance
"if i leave now, how long will it take me to drive to cape hatteras",37.0,distance
how many pesos can i get for one dollar,39.0,exchange_rate
what is the current going rate for exchanging dollars for pesos,39.0,exchange_rate
tell me the exchange rate between dollars and pesos,39.0,exchange_rate
let me know what the exchange rate between dollars and pesos is,39.0,exchange_rate
what's the exchange rate between dollars and pesos,39.0,exchange_rate
whats dollars won in 15,39.0,exchange_rate
what's dollars yen in 10,39.0,exchange_rate
whats pesos australian dollars in 20,39.0,exchange_rate
whats rupees dollars in 30,39.0,exchange_rate
whats euros kroner in 25,39.0,exchange_rate
how many lira can i get for 250 dollars,39.0,exchange_rate
what is the exchange rate in pesos for 100 dollars,39.0,exchange_rate
how many dollars can i exchange for 25 euros,39.0,exchange_rate
how many dollars can i exchange for 75 euros,39.0,exchange_rate
what is the equal number of dollars i can exchange for 50 pesos,39.0,exchange_rate
tell me the exchange rate between rubles and dollars,39.0,exchange_rate
i wanna know five dollars in yen and rubles,39.0,exchange_rate
what's the currency conversion between rubles and yen,39.0,exchange_rate
how many dollars can i exchange for 10 yen,39.0,exchange_rate
i wanna know the exchange rate between yen and dollars,39.0,exchange_rate
how many dollars can i exchange for 10000 rubles,39.0,exchange_rate
what is 5 in yen and rubles,39.0,exchange_rate
how many dollars can i exchange for 5000 rubles,39.0,exchange_rate
i need to know five dollars in yen and rubles,39.0,exchange_rate
how many dollars can i exchange for 10000 yen,39.0,exchange_rate
i gotta know the exchange rate between yen and rubles,39.0,exchange_rate
what's the currency conversion between rubles and dollars,39.0,exchange_rate
what's the currency conversion between usd and yen,39.0,exchange_rate
what's the currency conversion between usd and pounds,39.0,exchange_rate
i would love to know the exchange rate between rubles and pounds,39.0,exchange_rate
tell me five dollars in yen and rubles,39.0,exchange_rate
i must know five dollars in yen and rubles,39.0,exchange_rate
let me know the exchange rate between dollars and rubles,39.0,exchange_rate
how many dollars can i exchange for 100000 yen,39.0,exchange_rate
what's the currency conversion between rubles and pounds,39.0,exchange_rate
what is the exchange rate between usd and british pounds,39.0,exchange_rate
usd to yen is what right now,39.0,exchange_rate
what is the exchange rate between british pounds and yen,39.0,exchange_rate
usd to the euro exchanges at what right now,39.0,exchange_rate
what is the exchange rate between usd and the euro,39.0,exchange_rate
how much can i expect to receive if i trade in 6 yens,39.0,exchange_rate
what is the amount of dollars i get if i trade in 6 yens,39.0,exchange_rate
what is the maximum dollars i can get for 6 yens,39.0,exchange_rate
what is the quantity of dollars i receive for trading 6 yens,39.0,exchange_rate
how much dollars do i receive if i trade in 6 yens,39.0,exchange_rate
how many pesos in one dollar us,39.0,exchange_rate
how much is twenty pounds sterling in us dollars,39.0,exchange_rate
what is the the exchange rate for us dollars to euros,39.0,exchange_rate
can you tell me the exchange rate for yen to euros,39.0,exchange_rate
what is the exchange rate from pounds sterling to us dollars,39.0,exchange_rate
how many pesos equals 500 dollars,39.0,exchange_rate
tell me how many pesos equal 500 dollars,39.0,exchange_rate
what is the conversion for 500 dollars to pesos,39.0,exchange_rate
how much is 500 dollars in pesos,39.0,exchange_rate
500 dollars equals what in pesos,39.0,exchange_rate
how does 10 pounds convert to euros,39.0,exchange_rate
how many canadian dollars can i get for 5 us dollars,39.0,exchange_rate
how many euros can i exchange for 5 us dollars,39.0,exchange_rate
what is the exchange to yen if i have 100 us dollars,39.0,exchange_rate
how many us dollars can i get for 20 euros,39.0,exchange_rate
can you tell me today's rate for cad to usd,39.0,exchange_rate
how much cad can i get with my one usd,39.0,exchange_rate
is the dollar strong against the yen today,39.0,exchange_rate
tell me the exchange rate of dollars to yen,39.0,exchange_rate
what is one dollar worth in mexico,39.0,exchange_rate
i need to know the conversion for dollars to pesos,39.0,exchange_rate
can you tell me dollars to franks,39.0,exchange_rate
i would like to know the usd to aud conversion rate,39.0,exchange_rate
i need to know the dollar to peso conversion,39.0,exchange_rate
us dollars to uk,39.0,exchange_rate
exchange rate between mexico and us,39.0,exchange_rate
how many dollars is one mexican peso,39.0,exchange_rate
dollar to pesos exchange rate,39.0,exchange_rate
exchange rate to go from dollar to yen,39.0,exchange_rate
us and mexico exchange rate,39.0,exchange_rate
what is 2 francs in euros,39.0,exchange_rate
what's 10 pounds in dollars,39.0,exchange_rate
what is 56 dollars in yen,39.0,exchange_rate
what's 11 yen in pounds,39.0,exchange_rate
what's 10 euros in dollars,39.0,exchange_rate
how many swedish kroner do i get for a dollar,39.0,exchange_rate
how much is 10 us dollars in canadian dollars,39.0,exchange_rate
what is 50 dollars in euros,39.0,exchange_rate
what is the exchange rate for canadian dollars to us dollars,39.0,exchange_rate
what is the current exchange rate for the dollar and the yen,39.0,exchange_rate
"if i have 10 us dollars, how many pounds sterling is that",39.0,exchange_rate
"if i have 20,000 yen, how much is that in usd",39.0,exchange_rate
what's 50 euro in dollars,39.0,exchange_rate
how much is the euro in dollars,39.0,exchange_rate
what is the current exchange rate of yen to lira,39.0,exchange_rate
convert krugerrands to saudi riyal,39.0,exchange_rate
tell me the currency conversion rate from kurus to euros,39.0,exchange_rate
i need the exchange rate between pounds and us dollars,39.0,exchange_rate
what is the exchange rate between rubles and us dollars,39.0,exchange_rate
how many dollars can i exchange for 200 pounds,39.0,exchange_rate
how many euros can i exchange for 200 yen,39.0,exchange_rate
how many canadian dollars can i exchange for 200 yen,39.0,exchange_rate
how many dollars can i exchange for 200 yen,39.0,exchange_rate
how many dollars can i exchange for 200 euros,39.0,exchange_rate
what is the yen worth in terms of the peso,39.0,exchange_rate
how long til my visa card expires,40.0,expiration_date
on what date does my visa card expires,40.0,expiration_date
on what month and year does my card expire,40.0,expiration_date
how soon does my visa card expire,40.0,expiration_date
how much time do i have before my credit card expires,40.0,expiration_date
how many more days before my credit card expires,40.0,expiration_date
can you tell me if my credit card expires in the near future,40.0,expiration_date
what is the validity of my credit card,40.0,expiration_date
tell me the expiry date of my credit card,40.0,expiration_date
does my credit card expire soon,40.0,expiration_date
when my credit card is going to expire,40.0,expiration_date
what is the expiry date of my credit card,40.0,expiration_date
in what month will my card reach expiration,40.0,expiration_date
which month is the one in which my card expires,40.0,expiration_date
how much longer until my credit card expires,40.0,expiration_date
can you tell me what date my credit card expires,40.0,expiration_date
please find the expiration month listed on my card,40.0,expiration_date
can you please tell me my card's expiration month,40.0,expiration_date
is my credit card expiration date approaching,40.0,expiration_date
will you please confirm the month that my card expires,40.0,expiration_date
what's the expiration date on my credit card,40.0,expiration_date
when is my credit due to expire,40.0,expiration_date
what's the expiry month of my card,40.0,expiration_date
tell me the month my card expires,40.0,expiration_date
tell me the expiry month of my card,40.0,expiration_date
i want to know the expiry month of my card,40.0,expiration_date
is my credit card expiring soon,40.0,expiration_date
how long is the validity of my credit card,40.0,expiration_date
please let me know when i need to renew my credit card,40.0,expiration_date
how long is it until my credit card expires,40.0,expiration_date
how long until i my card expires,40.0,expiration_date
whats the expiration date on my credit card,40.0,expiration_date
when does my card expire,40.0,expiration_date
when will my american express credit card expire,40.0,expiration_date
what is the expiration date of my wells fargo card,40.0,expiration_date
please tell me the month and year of expiration for my discover card,40.0,expiration_date
when does my capital one visa expire,40.0,expiration_date
can you tell me the expiration date for my mastercard,40.0,expiration_date
what is the expiration date of my current card,40.0,expiration_date
do i need a new card yet,40.0,expiration_date
when do i have to renew my card so it doesn't expire,40.0,expiration_date
is my card set to expire soon,40.0,expiration_date
how long is it going to be until my card expires,40.0,expiration_date
what's the exact date that my chase card will no longer work,40.0,expiration_date
what's the month that my card expires,40.0,expiration_date
my card expires in what month,40.0,expiration_date
tell me the month that my credit card will expire,40.0,expiration_date
my credit card is set to expire in what month,40.0,expiration_date
my chase card expires on what date,40.0,expiration_date
my discover card expires on what date,40.0,expiration_date
when does my discover card expire,40.0,expiration_date
my american express card expires on what date,40.0,expiration_date
how many days until my amex card reaches it expiration date,40.0,expiration_date
what date does my capital one card expire,40.0,expiration_date
when is the expiration date for my discover card,40.0,expiration_date
can you check the expiration date for my amex card,40.0,expiration_date
can i have the expiration date for my capital one card,40.0,expiration_date
during which month will my card expire,40.0,expiration_date
tell me the month that my card will expire in,40.0,expiration_date
help me figure out when exactly my credit card will be expiring,40.0,expiration_date
could you look up the date that my credit card is set to expire,40.0,expiration_date
look up the expiration date for my barclay's card,40.0,expiration_date
when will my american express card expire,40.0,expiration_date
can you find out for me when my credit card will be expiring,40.0,expiration_date
i need to know when my card is set to expire please,40.0,expiration_date
during what month will my card's expiration date fall on,40.0,expiration_date
what is the month that my card is set to expire in,40.0,expiration_date
i need to know when my mastercard will expire,40.0,expiration_date
i need to know the date of expiration for my credit card,40.0,expiration_date
do you know the expiration date for my visa card,40.0,expiration_date
please find out the expiration date for my credit card,40.0,expiration_date
tell me the expiration date for my current credit card,40.0,expiration_date
how long before my amex card expires,40.0,expiration_date
do you know the expiration date on my credit card,40.0,expiration_date
what is the month of my card's expiration date,40.0,expiration_date
where can i find my credit card's expiration date,40.0,expiration_date
please look up my card's expiration date,40.0,expiration_date
how long will it be until my visa card expires,40.0,expiration_date
what month and year will my visa card expire,40.0,expiration_date
when is the date my visa card will expire,40.0,expiration_date
when is the expiration date for my visa card,40.0,expiration_date
what is the expiration date on my visa card,40.0,expiration_date
what is the expiration date on my credit card,40.0,expiration_date
when is my card going to expire,40.0,expiration_date
when is my credit card going to expire,40.0,expiration_date
what's the last date i can use my credit card,40.0,expiration_date
what is the expiration date on my card,40.0,expiration_date
when will my discovery card expire,40.0,expiration_date
when does my amex expire,40.0,expiration_date
can you check when my visa card expires,40.0,expiration_date
tell me when my visa card will have expired,40.0,expiration_date
when will my amex card reach its expiration,40.0,expiration_date
when's my visa card expiring,40.0,expiration_date
what date will my hy-vee card need to be renewed,40.0,expiration_date
how long until my mastercard expires,40.0,expiration_date
how long do i've got until my discovery card expires,40.0,expiration_date
when should i expect my visa to expire,40.0,expiration_date
how long until my visa expires,40.0,expiration_date
find out for me when my mastercard expires,40.0,expiration_date
when will my visa next expire,40.0,expiration_date
i need help finding my mobile phone,41.0,find_phone
help me figure out where my cell phone is,41.0,find_phone
give me a hand finding my mobile device,41.0,find_phone
i can't find my cell and need help locating it,41.0,find_phone
can you help me find my cell,41.0,find_phone
"help, i cannot find my phone",41.0,find_phone
i can't seem to find my phone,41.0,find_phone
are you able to track a phone,41.0,find_phone
my phone cannot be found,41.0,find_phone
i have misplaced my phone,41.0,find_phone
i don't know where i left my phone,41.0,find_phone
i left my phone somewhere,41.0,find_phone
i am looking for my phone,41.0,find_phone
i need you to find my phone,41.0,find_phone
please locate my phone,41.0,find_phone
can you help me find my lost phone,41.0,find_phone
i need help figuring out where my phone is,41.0,find_phone
please help me figure out where my lost phone is,41.0,find_phone
"please help me find my phone, because i lost it",41.0,find_phone
"i lost my phone, can you help me find it",41.0,find_phone
who has seen my cellphone,41.0,find_phone
have you seen my cellphone,41.0,find_phone
can you find my cellphone,41.0,find_phone
find my cellphone,41.0,find_phone
please help me find my phone,41.0,find_phone
where my phone,41.0,find_phone
where was the last place i had my phone,41.0,find_phone
can you find my iphone,41.0,find_phone
i can't find my phone,41.0,find_phone
"call my phone, i can't find it",41.0,find_phone
can you find my lost phone,41.0,find_phone
do you know where my phone is,41.0,find_phone
can you help me find my cellphone,41.0,find_phone
can you call my cellphone,41.0,find_phone
my phone is lost - can you help me find it,41.0,find_phone
where is my phone,41.0,find_phone
ai can you help me find my phone,41.0,find_phone
"ai, i lost my phone, help me find it please",41.0,find_phone
"ai, please help me find my phone",41.0,find_phone
ai locate my phone,41.0,find_phone
ai find my phone,41.0,find_phone
how can i find my phone,41.0,find_phone
"my phone is lost, can you help with that",41.0,find_phone
i need to locate my phone,41.0,find_phone
find out where my phone is,41.0,find_phone
help me find my phone,41.0,find_phone
locate my phone please,41.0,find_phone
what is the location of my phone,41.0,find_phone
my phone is currently lost,41.0,find_phone
i don't remember where my phone is,41.0,find_phone
locate my phone for me,41.0,find_phone
the location of my phone is unknown to me,41.0,find_phone
find my phone,41.0,find_phone
i need to find my phone,41.0,find_phone
please aid in my searching for my lost phone,41.0,find_phone
please help me locate my phone,41.0,find_phone
where did i last place my phone,41.0,find_phone
can you assist me in locating my phone,41.0,find_phone
is my phone in the house,41.0,find_phone
i lost my phone and need help retrieving it,41.0,find_phone
help me search for my phone,41.0,find_phone
misplaced my phone,41.0,find_phone
can you help locate my phone,41.0,find_phone
"i need my phone, but can't find it",41.0,find_phone
i lost my phone and need assistance,41.0,find_phone
i don't know where my phone is,41.0,find_phone
i can't find my phone do you know where it is,41.0,find_phone
please tell me where my phone is,41.0,find_phone
can you help me find my phone,41.0,find_phone
do you know where my phone is located now,41.0,find_phone
can you track the location of my phone,41.0,find_phone
where can i find my phone,41.0,find_phone
can you locate my phone,41.0,find_phone
do you know where i left my phone,41.0,find_phone
where is my phone now,41.0,find_phone
"alexa, tell me the location of my phone",41.0,find_phone
"siri, where is my iphone",41.0,find_phone
"siri, tell me where my iphone is",41.0,find_phone
"siri, find my iphone",41.0,find_phone
help me locate my phone,41.0,find_phone
you need to help me find my cellphone,41.0,find_phone
help me find my cellphone,41.0,find_phone
please help me find my cellphone,41.0,find_phone
where did i put my phone,41.0,find_phone
tell me where my phone is,41.0,find_phone
please find my phone,41.0,find_phone
locate my phone,41.0,find_phone
i would like some help finding my phone,41.0,find_phone
i need to know where my phone is,41.0,find_phone
i seemed to misplaced my phone,41.0,find_phone
i lost my phone,41.0,find_phone
i need some help finding my phone,41.0,find_phone
can you locate my phone for me,41.0,find_phone
i don't know where i put my phone,41.0,find_phone
help find my phone,41.0,find_phone
i would like to know where my phone is,41.0,find_phone
i'd like help finding my fon,41.0,find_phone
i can't locate my phone,41.0,find_phone
can you tell me where i left my phone,41.0,find_phone
can you please locate my phone,41.0,find_phone
what is the projected time frame for the flight to land,42.0,flight_status
is there any news on flight dl123,42.0,flight_status
what is the word on flight dl123,42.0,flight_status
when will we begin to board my scheduled flight,42.0,flight_status
whats the status of my frontier flight,42.0,flight_status
when will my flight take off,42.0,flight_status
what is the arrival time for my flight,42.0,flight_status
whats the status of my delta flight,42.0,flight_status
whats the update on flight dl123,42.0,flight_status
is there an update on flight dl123,42.0,flight_status
when will my flight land,42.0,flight_status
at what point should the flight land,42.0,flight_status
what time is my flight scheduled to leave,42.0,flight_status
when is my flight supposed to leave,42.0,flight_status
whats the status of my south west flight,42.0,flight_status
when should the flight land,42.0,flight_status
whats the latest on flight dl123,42.0,flight_status
whats the status of my united flight,42.0,flight_status
whats the status of my singapore flight,42.0,flight_status
give me the status of flight dl123,42.0,flight_status
tell me that status of flight dl123,42.0,flight_status
is flight dl123 coming in on time,42.0,flight_status
is flight dl123 on time,42.0,flight_status
what's the latest with my united flight,42.0,flight_status
update me on my delta flight please,42.0,flight_status
tell me what the status of my american airlines flight is,42.0,flight_status
look up when my flight is set to start boarding,42.0,flight_status
at what time will my flight land,42.0,flight_status
i need to know the status of my alaska air flight,42.0,flight_status
at what time will my flight begin boarding,42.0,flight_status
what time is my flight supposed to board,42.0,flight_status
tell me what time my flight ought to be landing,42.0,flight_status
tell me when my flight is scheduled to start boarding,42.0,flight_status
when is my plane scheduled to land,42.0,flight_status
when does boarding for my flight begin,42.0,flight_status
whats the most recent status for my virgin air flight,42.0,flight_status
can you check when my flight lands,42.0,flight_status
what time is my flight supposed to be landing,42.0,flight_status
can you tell me the status of my delta flight,42.0,flight_status
whats my delta flight's status,42.0,flight_status
is my delta flight on time,42.0,flight_status
when will my delta flight depart,42.0,flight_status
will my delta flight leave on time,42.0,flight_status
what is the eta of my flight,42.0,flight_status
when is my flight due to arrive,42.0,flight_status
what landing time is scheduled for my flight,42.0,flight_status
what time is my plane supposed to arrive,42.0,flight_status
what is the scheduled arrival time for my flight,42.0,flight_status
please tell me the status of my southwest flight,42.0,flight_status
i would appreciate it if you could tell me the status of my southwest flight,42.0,flight_status
what is the status of my frontier flight,42.0,flight_status
could you tell me the status of my frontier flight,42.0,flight_status
do you mind informing me the status of my southwest flight,42.0,flight_status
when will my aa flight be landing,42.0,flight_status
when's my flight boarding,42.0,flight_status
what's the latest info on flight dl123,42.0,flight_status
when will my panam flight be arriving,42.0,flight_status
when will my jetblue flight get here,42.0,flight_status
when will they let me board,42.0,flight_status
can you update me with the status of flight dl123,42.0,flight_status
what's the status of my united flight,42.0,flight_status
can you tell me where flight dl123 is,42.0,flight_status
at what point will this flight start letting people board,42.0,flight_status
how long until delta is at the gate,42.0,flight_status
when should i expect my flight to come in,42.0,flight_status
when can i start boarding my flight,42.0,flight_status
when's my flight getting here,42.0,flight_status
how long until my flight is here,42.0,flight_status
has flight dl123 arrived yet,42.0,flight_status
what time will i be allowed to board,42.0,flight_status
any idea where flight dl123 is right now,42.0,flight_status
what's my flight's eta,42.0,flight_status
what time does my flight get in,42.0,flight_status
when does my flight arrive,42.0,flight_status
let me know the status of flight dl123,42.0,flight_status
tell me the status of flight dl123,42.0,flight_status
i would love to know when my flight is going to land,42.0,flight_status
i wanna know the status of flight dl123,42.0,flight_status
tell me when my flight will land,42.0,flight_status
i gotta know when my flight will land,42.0,flight_status
please inform me when my flight scheduled to board,42.0,flight_status
i would like to know when my flight scheduled to board,42.0,flight_status
i need to know when my flight scheduled to board,42.0,flight_status
tell me when my flight scheduled to board,42.0,flight_status
please tell me when my flight will land,42.0,flight_status
i wanna know when my flight scheduled to board,42.0,flight_status
i need to know the status of flight dl123,42.0,flight_status
i wish to know when my flight will land,42.0,flight_status
what is the scheduled landing time for my flight,42.0,flight_status
what time will my flight be boarding,42.0,flight_status
what time is this flight supposed to land,42.0,flight_status
what time will i be able to board the plane,42.0,flight_status
when will i get to my destination,42.0,flight_status
can you tell me what time this flight is going to land,42.0,flight_status
please tell me what the boarding time is for my plane,42.0,flight_status
what time will my flight reach the destination,42.0,flight_status
can you tell me when my flight is going to board,42.0,flight_status
tell me when my flight is landing,42.0,flight_status
i need to know when my flight is landing,42.0,flight_status
so when is my flight landing,42.0,flight_status
jello should stay in the fridge for how long,44.0,food_last
when will my milk be no good,44.0,food_last
when will my eggs go bad,44.0,food_last
how long will my eggs be good for,44.0,food_last
what date does my apple juice expire,44.0,food_last
how long until my cereal is ruined,44.0,food_last
what's the max time i can leave a green pepper in the fridge,44.0,food_last
what's the time frame for hamburger stored in the freezer to go bad,44.0,food_last
how long can i keep deer meat in the freezer before it's unedible,44.0,food_last
has the leftover hamburger from last saturday gone bad,44.0,food_last
is there a limit to how long you can store bread in the freezer,44.0,food_last
"i've had eggs in the fridge since monday, are they still safe",44.0,food_last
how long can you keep chicken in the freeze before it goes bad,44.0,food_last
is the tofu i put in the fridge tuesday still edible today,44.0,food_last
how long does cottage cheese keep in the fridge,44.0,food_last
what's the shelf life of guacamole in the fridge,44.0,food_last
how long does it take for dough in the freezer to go off,44.0,food_last
will i get sick if i eat the tuna salad from friday,44.0,food_last
i put some leftover stew in the fridge and want to know how long it'll last,44.0,food_last
how long can i leave tuna casserole in the fridge,44.0,food_last
is it still safe to consume the cake she backed last thursday,44.0,food_last
can i safely eat chicken that i've had in my fridge since monday,44.0,food_last
can i eat chicken if it's been in the fridge since monday,44.0,food_last
is it safe to eat chicken that has been in the fridge since monday,44.0,food_last
will the chicken have gone bad if it's been in the fridge since monday,44.0,food_last
is it okay to eat chicken that i put in the fridge on monday,44.0,food_last
how soon until the milk expires,44.0,food_last
the milk will expire when,44.0,food_last
tell me when the milk will expire,44.0,food_last
what is the expiration date of the milk,44.0,food_last
will it be all right for me to drink milk i've had in the fridge since tuesday,44.0,food_last
what is the shelf life for beef in the freezer,44.0,food_last
can i eat the eggs i've had in the fridge since 2/21,44.0,food_last
how long can i keep a ham in the freezer,44.0,food_last
how long will chicken last in the freezer,44.0,food_last
can i drink milk i've kept in the fridge since wednesday,44.0,food_last
how long will steaks last in the freezer,44.0,food_last
what's the shelf life for eggs in the fridge,44.0,food_last
how long can i store eggs in the fridge,44.0,food_last
will it be okay for me to eat my leftover turkey from monday that's been in my fridge,44.0,food_last
how long can i keep fish in the freezer before it gets ruined,44.0,food_last
how long will my milk be good in the fridge,44.0,food_last
how long will eggs last in the fridge,44.0,food_last
i've had eggs in the fridge since monday are they safe eat,44.0,food_last
"is the meatloaf still good to eat, i've had it in the refrigerator since last monday",44.0,food_last
apples expire in how long,44.0,food_last
cut cucumbers can stay in the fridge for how long before spoiling,44.0,food_last
ribs can stay in the fridge for how long before they turn,44.0,food_last
when do ribs expire,44.0,food_last
bananas expire in how long,44.0,food_last
how long does it take tomatoes to expire,44.0,food_last
how long can i keep avocados in the fridge before they go bad,44.0,food_last
how long can i keep macaroni in the fridge before it spoils,44.0,food_last
oranges expire in how long,44.0,food_last
cut carrots can stay in the fridge for how long before going bad,44.0,food_last
i wanna know how long can i keep pizza in the freezer for before it goes bad,44.0,food_last
how long can i keep pizza in the freezer for before it goes bad,44.0,food_last
"it seems to be that i have had pizza in the fridge since monday, so is it safe to eat",44.0,food_last
how long can pizza be in the fridge,44.0,food_last
so how long can pizza last in the fridge,44.0,food_last
"it turns out i have had pizza in the fridge since monday, so is it safe to eat",44.0,food_last
i got to know how long can i keep pizza in the freezer for before it goes bad,44.0,food_last
"so it seems i have had pizza in the fridge since monday, so is it safe to eat",44.0,food_last
how long can i leave pizza in the fridge,44.0,food_last
tell me how long can i keep pizza in the freezer for before it goes bad,44.0,food_last
how long can i have pizza in the fridge,44.0,food_last
"i have had pizza in the fridge since monday, so is it safe to eat",44.0,food_last
"so i have had pizza in the fridge since monday, so is it safe to eat",44.0,food_last
i need to know how long can i keep pizza in the freezer for before it goes bad,44.0,food_last
how long can i put pizza in the fridge,44.0,food_last
what is the length of time i can leave pork in the fridge,44.0,food_last
how long until pork spoils in the fridge,44.0,food_last
how long is pork good in the fridge,44.0,food_last
is there a time limit on leaving pork in the fridge,44.0,food_last
when does pork go bad in the fridge,44.0,food_last
when does milk expire,44.0,food_last
